audiocap_id,youtube_id,start_time,caption
19877,7LzMX-z8W50,160,birds chirp and tweet as two people talk and laugh
19874,7LlU4HMbn6Q,30,engine running and wood knocking
19875,7LncmPx_1js,4,small dogs bark and scamper as a woman and children laugh and speak
68908,ahTSVbtNvpc,30,a motor engine idling and rattling
68909,ahVqkYRaZOs,90,railroad crossing bells ring and hissing takes place
23930,9LQ-41FEUA8,590,water splashing with a man speaking
68903,ahFwCGClUCw,0,a man talks while some material is crumpled
68900,agwT_Yc0T9Q,10,a woman speaks while another woman laughs
68901,ah9Lme907Wo,30,frogs croak as music plays and water trickles splashing onto itself
68906,ahLO9AAAi4I,140,Someone snores while a woman speaks and people speak far away.
68907,ahOeb_3JKug,80,a toilet is flushed nearby
68904,ahIsowp1HjA,20,a baby laughs and cries
68905,ahKDgAhsxek,370,water runs from faucet as woman speaks
98951,x038dzgX8C8,180,gunshots with men screaming and grunting
79633,iTvJ1wFiMkI,100,a sewing machine runs and a woman speaks
79630,iTjWkSxTi5c,0,rain falling and water gushing
79631,iTn3mu9rrHQ,10,a telephone ringing
79636,iUALrJk2Jwg,0,a railroad crossing bell rings as a train engine accelerates
79637,iUChvxjpP8o,120,"a man talks nearby, followed by a phone dialing and a woman speaking on a phone"
79634,iU-Io-ycO2k,580,someone types on a keyboard
92411,s-mk1UJrCzM,240,aircraft sounds and men are speaking
92410,s-ZXYh2Xdt8,30,cats meow and music plays
92415,s-w8oS5ZLjU,550,"a man talks nearby, followed by bees buzzing rapidly in the distance"
67689,_qjUVCNDf7I,60,a dog breathes and barks
92417,s01NdGTVvaY,20,some liquid flows while an engine works in idle
92416,s00MVmhTjDY,590,a large number of bees buzzing
92419,s04XTm4x_VY,30,dialing rotary phone then ringing phone
67685,_qcTPmbCVy0,30,men speak as a vehicle engine runs
67686,_qhoPWSWG4M,70,wind blows hard and people speak with faint water splashing
67687,_qjHe96ccIg,30,an emergency siren sounds and a woman speaks on a radio
67681,_qY6ExH9Qrc,0,digital beeping followed by humming and vibrations
67682,_q_dyU6PzDc,120,a person talking with loud wind noise
67683,_qb1fnjjSBQ,30,"a woman talks, birds chirp, jingling keys"
24397,9a9wO2zHK_0,20,telephone ringing loudly
24396,9a4x6qWdJ4w,120,a power tool revs and stops before a man speaks
26708,AhYniMNF8xw,30,"males and females are shouting and laughing, water is splashing, and a boat engine is running"
24394,9a1KzIubxw8,40,"continuous, light snoring"
24393,9_xvBCs-esg,30,a man is speaking fast
24392,9_vzpEdtLqY,30,frogs are croaking
24391,9_v17HqLyu0,450,model tractors playing in the mud with people standing around and talking
24390,9_tJiFWOu9E,5,distant rustling and clanking
26702,AhIETa0SeDQ,10,a group speaking followed by croaking
26703,AhJSF7zatjU,110,water flowing is clanking and dripping sounds
26700,AhH992w8Pb4,10,an engine running consistently and mild wind
26701,AhHW1jNf_cw,30,a man speaking followed by rustling
26706,AhWv0ytsGqs,7,a beep occurs then a vehicle starter turns repeatedly and a woman speaks briefly
50243,OrjxjBIU_l0,80,wind blowing and birds chirp with a man speaking then water splashes
54237,R_2MZRZdnuQ,26,girls giggle and squeal
26705,AhTULWDeijA,30,a woman speaking and rustling
66379,ZvnH9e9JgFI,60,a man speaks and moves dishes around
66378,ZvjVp7FJUI0,20,rustling with birds chirping and goats bleating
66373,ZvTJcOXfa0g,120,someone burps and laughs nearby while a girl talks
66372,ZvTFwysSlg0,30,"a bird chirps nearby, followed by birds chirping several times farther away"
66371,ZvPUhs0z-2U,100,someone talks while music is played and some objects hit several times
66370,ZvNj6267QAU,30,vehicles pass and blow horns
66377,ZvciZJVmCJw,25,a woman speaks followed by a man speaking and a cat meows
66376,Zvc2y2Vj58s,0,A girl and a man talk and laugh.
66375,ZvZZQbW3C1k,10,multiple birds chirp while wind blows and humming occurs
66374,ZvZ-D_cPOrs,30,a clock tick-tocks continuously
61688,WfDMrOo7W3s,24,a motorcycle engine revs repeatedly then idles
61689,WfOpx08ACQM,30,an emergency vehicle siren wails and engine runs
61682,WedcZF0D8Fg,30,an emergency vehicle sirens wails as men speak on a radio
61680,We_UWBAmvQc,310,a scraping occurs twice
61681,WechrJscby4,19,a vehicle engine revs repeatedly and pops
61687,Wf2-FDI22Xg,290,scraping and clicking
61684,Wetyw4t87fY,50,loud vibrations of a revving and idling engine followed by squealing tires
61685,WexVIMLKLBk,30,tick-tocking with clicking sound
414,-9J9xs7LM9Y,25,an adult female speaks and a quiet motor-like sound occurs
415,-9Mh5OC-9KU,40,engine of a vehicle and  wind blowing
416,-9TCNRyvZss,30,water running with people speaking in the background
410,-9D8GR2VBKE,40,man speaks over beeping
411,-9FNqXff1tE,50,a narrator followed by a water splash and birds chirping
412,-9ItWUeRHDw,30,a low rumble of an engine
413,-9IubYiIpJ4,50,someone is typing on a keyboard and an adult male speaks
23280,91HcrO0dw1g,20,someone snoring while they are sleeping
23281,91Hqgl2uN-Q,290,a man speaking and the increasing buzzing of insects
23282,91J2pDhicyo,0,the honking of a car horn outside
28732,BgTDEhdIiew,30,a man speaks a door opens
23284,91NkSJ9xG_g,5,a person whistling
23285,91alufH-otE,420,a raspy filing sound on a hard surface
23286,91awjFgmPzg,10,multiple men talking and engine rev
23287,91cjGqueLpw,30,a man is speaking followed by clapping
81386,jmKNYU92pIc,30,a brush is rubbed across a surface repeatedly and people speak in the background
35303,FKP72r4CkT0,60,water running followed by a toilet flushing
49600,OTGvJh2Kywc,30,people speak and humming occurs as wind blows and a horse neighs
80189,itQDiK19yEI,0,music plays while a man speaks and a ball bounces against a hard surface
49602,OTKHP8a0bDE,0,a goat vocalizes repeatedly
49603,OTL42tllm24,0,a man speaking followed  by a cat meowing and then hollering with some rustling
51598,PjwJuWbIAYg,30,people speak and laugh
80185,itMZ1ZlVGSk,100,an audience cheers and applaud
51591,PjbxRjKvzw4,30,waves crash against a shoreline and wind blows while people speak
51590,PjZ7B3gJEow,170,"a person burps, a woman laughs, and a man speaks and laughs"
51593,Pjg71GYeYIQ,110,a woman talks while someone sneezes
51592,PjeKKlRyn_w,30,humming occurs and people speak in the background as a door shuts and water drains
51594,Pjhx1F9xehE,120,multiple birds vocalize and one loudly
51597,PjwHpeKQZzw,0,a telephone rings then a woman speaks as music plays and a frog croaks
51596,Pjjm5HX97iE,70,an engine works in idle while a man speaks
5274,16HVTU0YUJI,30,vibrating engine noise
80187,itO3hJnRDlc,430,a woman speaks and water splashes while dishes are moved around
73289,drbVx4kd41I,0,hissing from a cat with a man speaking
73287,dr_SZhLCwJ8,550,crickets are singing as horses walk creating a clip-clop sound
73286,drZ-6HEicCc,20,objects hit followed by a spray being released
73281,dr8ukut6MtY,30,children speak as water splashes and scraping occurs
1777,-fuQShH3FRI,28,a large truck idling and accelerating
80181,itFDsYrpdQ4,80,a man speaks and uses a saw to cut a solid object
35458,FQCRQEVSLJQ,290,a train passes by followed by a warning bell and train whistle
1776,-ftxbusleO8,30,an engine running
63181,XiDklsqxP74,180,"birds chirp in the distance, and then bees buzz in the foreground"
35452,FQ6qA7lvD-s,120,insects buzz and a woman speaks
1771,-flUdZ0owOw,230,"a man is speaking, then a snore is heard"
35450,FQ2Nj7xK4n8,30,a recorded mans voice speaks as a boat engine runs and wind blows
35456,FQAp5vaDpTk,30,a truck engine idling steadily
35457,FQC-kHHzkig,30,pigeons coo and birds tweet while people talk
35454,FQ8dPVTiXfQ,290,metal bangs against metal and wood as food sizzles and a lady barks directions softly
5271,16BtpSCufU0,30,man speaking vehemently
23868,9JbcP3y9hYU,560,male frying food
1773,-fnYaiychgw,0,"engine, motor running"
23864,9JOHn7BlBu8,180,steam whistle from steam train
23865,9JX6bA5HeJU,500,"something cranking, man speaking, car driving"
23866,9JXELoRFR5E,170,"animal making noises, women speaking, another women laughing, women speaking again"
5273,16GzhE1XLrE,230,man and child talking
23860,9JHw0TvrgEo,30,a young adult female using a noisy microphone while presenting a speech
23861,9JIfo_XHJNg,0,a church bell rings musically
23862,9JKrSpyKvpc,60,"music plays as a a drill motor runs, stops, and then runs again"
23863,9JNuz7R_INU,24,banging and people speaking in the distance as a man and woman speak nearby
65853,ZYb5t26vUZI,210,a woman talks while objects hit
65852,ZY_MNPt1kaA,50,insects buzz and birds chirp as a woman and man speak while a dog barks in the background briefly
65851,ZY_-l-XAiAI,30,several people talk and some material is crumpled
65850,ZYXZDiLS2BY,300,a man speaks and gunshots occur
65857,ZYnooliGX48,380,a woman speaks and moves a ceramic plate
65856,ZYkq4a0gmxc,30,a man speaks while sheep bleat and objects hit
65855,ZYhajfIFEH4,10,"water pours in the distance, and then a toilet flushes loudly nearby"
65854,ZYcO1aHm7Qs,50,rain and hail fall on a windshield as an engine hums
65859,ZYr_Q9NKZvI,30,an engine works in idle nearby
65858,ZYoJn2W8BNs,30,a woman talks at medium volume nearby
1779,-furRVKz4ac,30,"many dogs barking, wind blowing"
1778,-fugGzQsEYU,30,a car engine revving
74107,eUOVZ_ad0pQ,30,music plays while rain falls onto a hard surface
74106,eUD53pUWNOc,70,music plays and birds chirp then a door opens and closes
74105,eUD2NZG6O3s,60,a woman speaks while insects buzz
25429,A6p7Y6jY-4k,30,a women speaking
74102,eTyoHCEB7Fw,10,a horse gallops causing clip-clopping as birds chirp
74101,eTyfThlQI3c,30,hissing occurs as a vehicle runs and people speak in the far distance
82938,kufuhBYyhZ8,50,several dogs bark while several chickens cluck; then a man speaks while the dogs continue barking
25423,A6fY7JgJoF8,3,vehicles are going through traffic and one vehicle is honking
25420,A6aoL1fIiZc,30,a man speaks continuously
25421,A6ciPKs1m9Y,30,several men reacting a play and talking with each other
25426,A6itnw_LYKQ,30,engine idling consistently
25427,A6kypid0XG0,30,"an appliance motor is running, and soft hisses occur"
74109,eUY5brdsZDs,30,a machine is rumbling and howling as an object is used to scrape a ground surface two times
25425,A6ijUo3OC9k,0,a pop followed by whistling
75852,flqT7DNAYcA,7,a man speaks while an engine works
75853,fm2DcGbAIOg,30,birds chirp and a dog whimpers then barks
75850,fljtEcT5N24,30,a man speaks as music plays and rubbing takes place
75851,flnk3FSIZ48,30,bells ring then a goat vocalizes
75856,fmFTuu1F6Lo,30,a man whispers and types on a computer keyboard
75857,fmKtt1jS85I,220,"rustling and light wind with distant, muffled murmuring"
75854,fmA7i3K6L2Q,50,a race car zooming by followed by another vehicle starting its engine
75858,fmNcUHvUzNc,0,a jet engine idles continuously
75859,fmOxdHBe_yY,17,children speak and a goat vocalizes
80031,ilb_8kXuRQw,110,metal clacking several times followed by a man speaking as a sewing machine operates softly
99182,xAfYgUDytOo,30,"water slurps, the wind blows slightly and a woman says something"
35305,FKSUOOArQHo,40,"a woman talking and another laughing, followed by a sheep bleating"
32105,DVUgfA3GPv4,0,a person burps as a humming occurs and people laugh then speak
32104,DVULY-Yxwiw,30,a man speaking followed by a door opening
32107,DVXc6lKq4bA,30,a woman speaks into a microphone
32106,DVUqqeAfrNM,0,long and short sprays
32101,DVFopdc6YTk,60,steam hissing followed by a train chugging lightly
32103,DVSCLouxQ94,130,a machine runs and a man speaks
32102,DVLY7779WZY,540,men speak and yell then a person laughs
32108,DV_1Nl3tREk,150,a motorcycle revs and idles
81464,jqAfRUCPONk,30,people speak and pigs oink
18763,6peuGfMtKw4,30,distant rumbling of thunder
81465,jqAv6OXNFD8,30,a clock tick-tocks and a man speaks
69936,bRDQlkTtBIc,90,an aircraft engine runs and hisses as people speak in the background
56077,SoPPW3qo1G0,510,"a race car drives past, tires squeal on pavement, and gravel flies up and down"
56075,SoNEEeFmsJM,200,a water tap runs and a man speaks
81467,jqC_8UsJSns,220,thunder roars and rain falls onto a hard surface
56073,SoEeEDPAxo8,100,a man speaks and crumples an object
56072,SoEDQIxkMXw,210,a stream of water flows and splashes as a man and woman speak while birds chirp
98288,wVuUUSTmshI,450,metal clings together then a person begins whistling
56070,So4FiDZY14o,290,vehicle horns honk and people speak
69930,bQpuGvSo_jM,0,birds chirping followed by a man speaking
98284,wVaMAssdZVs,30,someone snores nearby
98285,wVepMiW7Xsw,220,a man speaks while typing
98282,wVVIjDDycKk,40,a woman talks while someone snores and a music is played far away
98283,wVY29JsI_2A,30,a man speaks while a car drives
98280,wVSUtYe-Q8o,30,"object is moving, and a cat meows"
56078,SobIlJWVDzM,20,a puppy barking and yipping
15098,5Ac9s6GeHF0,30,a snake hisses and people exclaim
57307,TeTX2dXe8hk,400,a woman and a man talks
57304,TeJZ7xsARBE,460,a man speaks softly continuously
57305,TeL3RRPsk6s,0,"a child speaks quickly before making a snorting sound followed by a woman speaking, and the child speaking first and then snorting"
57302,TeGXlhKHiVs,120,a man talking followed by food sizzling and glass tapping then stirring and more sizzling
57303,TeGirH_SHrk,70,a man speaks and moves something on a counter
57300,TeB4gx1IFtA,130,"sneakers skid on a floor, followed by a man talking loudly nearby"
57301,TeEQxLzjcvk,60,humming of loud engines as a helicopter hovers nearby
69933,bR-vY-KyyKE,230,people talk and a music is played while steps are taken and something swishes
57308,TeU6wjJ9kvs,20,a toilet flushes and water drains
57309,TeZX4pAL4Qs,20,a drilling sound is followed by helicopter blades
101859,zITFsuSYLJ4,10,men speak with some squealing and oinking
101858,zIOokDnjKCM,190,a man speaks while oil sizzles
101851,zIDS8FWasQs,30,male and female speaking with the ducks quack in the background
101850,zICb1q5kW94,120,growling sound along with whistling followed by clanking and whirring sounds followed by speech
101852,zIDfPs0u_AY,10,a vehicle running consistently followed by several high pitched honks
101855,zIGAWKJy84E,20,"a motorcycle is driving with a loud exhaust sound, and a man speaks"
101854,zIG3OkmHSd8,170,clicking noise then a sheep baa baa followed by dog barking
15099,5AdrDmKnHCw,30,a mechanical chime sounds
101856,zIHWZ92kKpk,0,a telephone dialing tone ringing
75276,fL87D9Bqnuk,30,someone sprays a liquid as the wind blows slowly but consistently
75277,fL8fmWrE1f0,30,a whoosh occurs followed by crickets chirping
75274,fL7Uq_1zeeE,0,someone snores and a woman speaks
75275,fL8-NUEtTZs,190,a woman and a man talks while a vehicle moves
75272,fL-vp4_Ap-k,0,vehicles pass by on a roadway and a siren sounds briefly
75273,fL1PBAHmQBs,50,two women talk while someone snores nearby
75270,fKzzvioOqMo,0,a truck idling accompanied by honking
75271,fL-S2cqeKhI,80,water flowing quickly
33050,E-HDx-H95ao,210,a person uses a duck call
81468,jqKPJ9JeClI,50,echoed brushing and scrubbing followed by a man screaming
33052,E-RaDkHepDo,30,a machine runs while a woman talks
33053,E-RlDn9H2Yg,80,"a man and woman speak, a baby shrieks, and steam hisses"
33054,E-SMCfK8Y4w,10,a dog barking followed by a woman talking
33055,E-TphCWQpWk,30,a cat meows and hissing occurs
33056,E-VQl6NSbgQ,140,insects buzz while a man speaks and moves an object around then spraying takes place and a another man speaks
69939,bRNbeZ4nezg,50,"people laugh, and then a person loudly burps followed by more laughter"
