audiocap_id,youtube_id,start_time,caption,dataset_source
84360,ly2Sx1fz1zY,30.0,dogs bark whimper and howl,train
84361,ly34-mmvMa4,10.0,a telephone ringing followed by a man speaking then another man yelling,train
80089,ioL2myuU5aY,30.0,men talking over each other accompanied by vigorous frying noises,train
53596,R731TRJY86w,30.0,a tick tocking sound,train
49708,OXm8vMrP-Vs,30.0,a man talking accompanied by a sustained spraying sound,train
65713,ZT3ny_te1rE,440.0,an engine works in idle nearby followed by a man talking and a door opening,train
54705,Rt4wYCcGtKM,10.0,a few men laughing and yelling,train
65714,ZT5K7IlaRo4,0.0,a bell rings multiple times and an animal breathes heavily,train
49706,OXflN8v08NE,30.0,rain falls onto a hard surface,train
8659,2TWfCQWzTQo,30.0,a man is speaking and an electronic device is vibrating,train
8658,2TWT-0iBotE,22.0,"a man is laughing is laughing in the foreground and other people are laughing in the background, while a loud baby cry followed by a man's voice come out of a loudspeaker",train
15999,5ZN7URkabX0,4.0,"blasts occur, then a whooshing sound",train
15998,5ZJkveZhKi4,0.0,a person is singing as a horses hooves clip clop,train
65719,ZTIhjg-GbnI,0.0,a goat bleats repeatedly turned into a tune,train
8651,2TJNPSGZens,17.0,gunshots are fired and sirens can be heard as a man is talking in a radio device,train
8650,2TIdNWgZGEk,100.0,walking followed by honking and passing a vehicle,train
8653,2TPO-C1y4d8,10.0,children speaking and laughing with oinking in the background,train
8652,2TOmHJyr8Uk,30.0,water is rushing by,train
8655,2TTUQwxV1HI,30.0,"waves crash against a shore, wind blows",train
15990,5Z-DZT2uitY,0.0,loud accelerating of a vehicle followed by the softer revving of the engine,train
8657,2TVgONBRuCk,11.0,an motor is idling,train
1019,-NPu34as_OY,7.0,a kitten meowing in the background while someone taps on something,train
79680,iWf9pav5Gvc,50.0,as something sizzles throughout a young man speaks in a clear voice,train
66875,_GZbS_EvrOY,30.0,a cat meows briefly,train
66876,_Gc4FE8H9h4,40.0,a man talks and then an automatic saw starts,train
66877,_Ge0DEBU0K0,220.0,a sewing machine runs and vibrates causing clicking,train
66870,_G4zAqzBqQ0,230.0,a person is typing on a computer keyboard,train
66872,_GKR_ZtzZ6U,70.0,clanking along with a man speaking and water dripping quietly in the background,train
50963,PLPhYN1tA6w,40.0,a person whistles a tune,train
50961,PLObgskQVTQ,340.0,a person talking with a humming in the background and beeping,train
66878,_GflYz_FQDo,380.0,quacks of a duck with a man speaking,train
66879,_GhUokwh9bw,30.0,a baby cries briefly and whimpers,train
50965,PLZrOykB4pU,30.0,a vehicle accelerates quickly then decelerates downshifting,train
50964,PLSxfpplK-Q,30.0,a man speaks as pigeons coo and flap their wings,train
89419,piWiJChTqr4,30.0,people speak as a vehicle runs and a man speaks on an intercom,train
89418,piUP16tBBTg,250.0,a few beeps followed by a motor whirring and then by a woman talking,train
89411,pi9ZOOEmrHY,9.0,a motorcycle engine works nearby while a horn is triggered,train
89410,pi95OISnPDI,0.0,a person speaks while birds and ducks vocalize,train
89413,piJaXmXmHpQ,300.0,rattling occurs followed by heavy wind and an engine running,train
89412,piEcreDiAoE,30.0,several pigeons coo while people talk far away,train
89415,piSLZyTd8J4,10.0,rapid machine gun fire followed by artillery fire,train
89414,piK92cregfU,30.0,"a woman talks nearby, followed by wind blowing, after which a person talks, which is then followed by a man talking as music plays",train
89417,piSs9hVoIVI,20.0,an engine idles and a siren sounds briefly as people speak and hissing occurs,train
89416,piSr4T49mMM,40.0,a saxophone playing followed by a motorboat engine running with water splashing,train
26749,AiRr1ZXYkXY,10.0,a high pitched rubbing,train
1017,-NO2z0vcBsA,200.0,"a person blows their horn while in traffic, peoples voices are very faint in the background",train
98092,wMMGiG14rMA,110.0,clicking on a keyboard with a man speaking,train
28838,BkNBYwthCD8,30.0,a man speaks continuously,train
28839,BkOGQv1MsB0,110.0,a vehicle engine idles and knocks,train
28832,Bk9XumSd0Sg,220.0,a machine runs slowly,train
28833,BkDDOZifpH8,30.0,clicking and rustling with the humming of a starting engine,train
28830,Bk2yTNvgfBA,7.0,a machine runs loudly causing heavy vibration,train
28831,Bk4tsaGrsQ4,30.0,an child speaks and cries as a woman speaks,train
28836,BkL6lJlIV7U,0.0,a power tool runs as people speak in the background,train
28837,BkLZAxO7qdw,60.0,an emergency vehicle siren wails and horn blows as it passes by,train
28834,BkDfGNZAcPY,0.0,"A truck accelerates and squeals, followed by people talking and laughing with a background music.",train
28835,BkHHUwurTMw,30.0,a woman talking followed by a door creaking slowly,train
48258,N_JryoIrsI8,30.0,an electric guitar playing followed by hissing and a woman talking briefly,train
7434,1zIL5RANCuo,260.0,race car speeding and shifting gears,train
7435,1zJ3K1iGy5U,20.0,a train is heard with a horn near the end,train
7436,1zJs_T4XsM4,0.0,a person whistles,train
7437,1zLHXgu7OXo,20.0,a crowd applauds and man speaks,train
7430,1z8oKnIh66M,23.0,"women cheer and clap as cars race, and an male announcer talks",train
7431,1zDNdkNEMcA,70.0,"a bird chirps, wood clanks",train
7432,1zDcIMiEM18,0.0,"roaring of a motor is present, and tire squealing sounds occur",train
7433,1zHbfC1hakE,30.0,a boat motor with an adult male talking in the background,train
7438,1zQmcEvKizU,30.0,"ticking is present, and a motor vehicle engine is started, idles, and accelerates",train
7439,1zUtJ0XWpaQ,190.0,a man gives a speech while typing on a keyboard,train
98097,wMYoYBWaQ8k,30.0,a bird chirps with wind blowing and rustling,train
4604,0q318QSI80U,3.0,male sneezes while male laughs,train
16088,5ablPEwEdOU,30.0,several people talking at once,train
16089,5adBeEbjWLU,0.0,"birds are singing and chirping, wind is blowing, and music starts to play",train
16082,5aSzyq3873I,20.0,a person speaking and crumpling and crinkling of an object,train
81529,jsdy8jRlpSc,70.0,rain falls and a piano plays then crash and a big slam,train
16080,5aPz3tYy4dk,20.0,older man is aggressively speaking in a angry elevating tone while water is dripping in the background,train
16081,5aS7CyBrWZk,180.0,water faucet streaming,train
16086,5aZQw-RZjnA,12.0,"people speak, a cat meows",train
16087,5abeJ7Z-yes,30.0,a woman is talking and a bell rings a couple of times,train
16084,5aULKme9f3o,90.0,heavy rain is splashing on surfaces,train
16085,5aWlGu5TohE,30.0,a car idling and a man shouts,train
10868,3NSt884RhjU,30.0,an engine is being revved up,train
10869,3NVClGR-6Wc,80.0,"waves crash against a shore, two girls talk",train
10862,3NLhgkKWUtQ,1.0,water flowing and gurgling,train
10863,3NNCGNtAlVE,0.0,"an adult male speaks, metal scraping occurs, and a motor vehicle engine is running",train
10860,3NINza9-bAE,30.0,an unhappy little dog expresses his misery by whimpering sadly and repeatedly,train
10861,3NKaFp-M33s,30.0,high-pitched whistling accompanies animals whimpering and sniffling,train
10866,3NRA3-STV40,20.0,"a sneeze occurs, a baby laughs, and an adult female laughs and speaks",train
10867,3NSCr1dGvmc,30.0,young women speaking,train
10864,3NPidVvhTnI,70.0,heavy wind and engine running,train
10865,3NPytncvgX4,15.0,a pig oinking at a low volume,train
19506,7B-4AqNRzJk,30.0,a horse is trotting along and neighs lightly,train
19507,7B-LRLB_aco,30.0,birds chirping and a frog croaking,train
19504,7Aynt972CPU,130.0,a power tool is in use then it stops and then revs back up again,train
19505,7AzN-mUuvwU,20.0,water is streaming down very fast and a man yells,train
63969,YH6LMEXJCtU,70.0,"several men speak, air is blown through hose, and a motor is started",train
63968,YH61S7sipxs,560.0,a woman talks followed by a music being played and some liquid flowing and a man speaking,train
19500,7AoGkQLe3xc,20.0,a toddler talks with a woman as something vibrates,train
19501,7ApeL_DDnJI,23.0,a whip is being swung around and cracking,train
63965,YH0OsR_K-Eo,580.0,wind blows while a man speaks,train
96740,vM6Qkw2quLc,60.0,a toilet is flushed,train
96743,vMAkr0INeqI,290.0,an emergency vehicle siren wails and an engine runs,train
63966,YH3XMVxKlXs,4.0,people speak then laugh,train
96745,vMD8HeOqsqU,30.0,an emergency siren is triggered while people talk,train
63960,YGnECpqbK4o,0.0,"a tool motor is running and metal whirring occurs, followed by brief clattering",train
96747,vMTaX5UDC1s,40.0,a vehicle engine idles and a man speaks,train
63962,YGrJY2NR__E,0.0,someone snores at a constant frequency,train
97294,vlzTbMlG1aE,280.0,humming of speeding engines with squealing tires and wind blowing,train
97295,vm1KumbDJE0,70.0,a toilet flushes and water drains after brief silence,train
97296,vm3sLm-5pMg,0.0,vibrating and humming from a small engine,train
97297,vmACzMJyEFo,2.0,a horn blows and a woman speaks,train
97290,vlwd343-ego,0.0,people speaking with a woman speaking over a loudspeaker as a crowd claps and water splashes,train
97291,vlwhMlv4C-o,150.0,rapid fire gunshots with people speaking and grunting,train
97292,vlxgMGDZez0,40.0,"birds are chirping, a small bell tings, a horse approaches at a slow run and fades, and people are speaking in the far background",train
97293,vlyP8itDrlM,140.0,a man speaks with some light rustling and splashing,train
65754,ZUhEU8To7lE,10.0,several children yelling and laughing followed by a woman talking,train
65755,ZUlSnwa3Cr0,30.0,people speak and laugh while a goose vocalizes,train
81522,jsTRJj-ySR4,30.0,a person whistles a meandering tune,train
97299,vmM26qtdjA8,70.0,crinkling with a woman speaking,train
65752,ZUb5ZtLh718,30.0,a vehicle runs and people speak then a horn blows,train
2369,-vYNPoTQXnY,30.0,woman speaking with kids talking in the background,train
2368,-vWpVrlwnvI,70.0,fire truck siren with engine sounds,train
2367,-vWemEQ6reY,30.0,people talking next to a road with cars passing by,train
2366,-vW33cM-GU4,30.0,someone speaking very slowly,train
2365,-vVgiZEIYzw,22.0,a car is revving up,train
2364,-vUHZukIonU,30.0,a woman talks about the american people being lied to and misled,train
2363,-vU0vnBnMdQ,16.0,people are talking with a bird chirping in the background,train
2362,-vTBVU-7Uf8,30.0,a man talks to a woman as a group of people laugh in the background,train
2361,-vT22g0S8Ro,11.0,an object is tapped and is slammed against a hard surface,train
2360,-vRXGmfJ5to,30.0,a man speaks over a truck motor running,train
46366,MO-5vRVZZrc,30.0,"creaking, thumping, and hissing occur as a large motor vehicle engine hums quietly, and an adult male speaks",train
46367,MO-LIk-Ciww,80.0,"a man starts an abortive sneeze, and then sneezes",train
46364,MNwKjIARSsw,0.0,a siren whales and a horn blows then music plays,train
46365,MNyjgXTSItA,390.0,a ship engine running followed by a ship horn blowing then a motor rattling,train
4600,0pvQ0fpTmW8,30.0,a dog is whimpering and groaning,train
46363,MNttPOfmqaY,10.0,wind blows and goats bleat,train
46360,MNlXuJC2Y1w,20.0,a woman talks while some liquid flows,train
46361,MNnbPAYosw4,290.0,Water is splashing and then a man speaks.,train
46368,MO11HXygpBg,10.0,a bus idles nearby and releases pneumatic pressure multiple times,train
44534,LAynB-nULSg,300.0,"a telephone busy signal sounds, followed by the telephone being picked up off the hook, after which a man speaks loudly",train
35485,FRSFNNlDKAc,500.0,men speak and one whistles,train
81076,jZq-BRniAec,160.0,a woman speaks and uses a sewing machine,train
81075,jZpTCeq_6Lg,80.0,silence followed by cat meowing,train
81074,jZYG3fhyOBU,0.0,a man speaks after frying food briefly,train
81072,jZSeTLrmO9U,30.0,a man and a woman talk while a baby cries,train
81071,jZOL_woagkQ,19.0,a dog whimpers and birds chirp,train
81070,jZNdsbYKsDg,30.0,a baby crying accompanied by a woman talking,train
81079,j_5ZTr_sk6Y,50.0,a person is snoring while sleeping,train
81078,j_4YP1wvIPE,30.0,"a machine runs and squeaks, then water rushes",train
11735,3jH2Vx4JkjU,30.0,women talking and audience laugh,train
11734,3jGrgyhQYQ0,30.0,truck engine running while a man speaks,train
11737,3jJHGSonhZI,250.0,man talking and ticking noise,train
11736,3jH_pyOhBPk,30.0,police siren on a toy car,train
43628,Ka7GzwdZepc,550.0,a woman talks while some material is crumpled,train
5251,15jZlpfcho0,50.0,"male speaks and ladys are having a conversation, and sound of animal is the back ground",train
11733,3jFUHPSo4rY,30.0,a man is yelling and laughing loudly over the sound of the wind,train
11732,3jDkI9JjYuQ,0.0,"noise, then a toilet flushes",train
43624,Ka-JVOrCWPo,20.0,a toilet is flush and the water drains,train
43625,Ka1vVow0j6w,40.0,a faucet running over a sink,train
43626,Ka2cwUF9fso,30.0,a man speaks while a piece of music is played,train
43627,Ka4vMnxruak,30.0,birds are chirping in the background when a man starts talking,train
11739,3jK-OLDFqsk,30.0,water running from a tap and a woman speaking more running water starting and stopping,train
43621,K_pPV0b66u4,30.0,a woman speaks while people speak in the background and dishes cling,train
43622,K_r0-a36x_k,30.0,pigeons coo and move around as a man speaks,train
43623,K_zH3vm1Nqg,10.0,water splatters in a bowl and down a pipe as toilet flushed,train
71868,csNTcYADSIQ,70.0,"water is running from a tap, splashing and gurgling",train
49488,OOgeh8YW6no,5.0,a man screaming followed by a spraying noise and then by a woman talking,train
49489,OOlsZuq-c3U,10.0,"paper is crumpling, crinkling and ripping, and intermittent thumping occurs",train
49487,OOfihZzHtcs,30.0,emergency vehicle sirens wail loudly,train
49484,OO_4bp5YKWU,160.0,a girl speaks and crumples a solid object,train
49485,OO_JP529zUg,1.0,crinkling occurs then an explosion takes place,train
49482,OOUsY752DHY,30.0,someone talks and hiss,train
49480,OORsda5qzoY,60.0,squishy slurps real close and  a kid begins to talk and a click sound,train
49481,OOUklqsjq9Q,20.0,a helicopter engine runs loudly,train
68058,a6l9jwqEnPU,10.0,clicking followed by explosions,train
68059,a6pSoQxsk4c,0.0,a person is snoring while sleeping,train
68050,a6QXF6WhVEY,200.0,a man speaks while a large number of bees are buzzing,train
68051,a6Vih-pDIiI,0.0,an engine starting and running,train
68052,a6VlEARpKeA,90.0,"a woman briefly talks followed by a man speaking, all the while a large vehicle is idling",train
68053,a6Yltl1nVPk,130.0,person talking while cooking with sizzling noises,train
68054,a6ZOY_M7irw,30.0,some beeping followed by screeching of an auto part,train
68055,a6hn7bq7GcE,410.0,gunshots occur repeatedly,train
68056,a6jE1CTLyRg,180.0,someone burping then snoring,train
68057,a6jEeDTrRp0,430.0,a sewing machine operating followed by metal clacking,train
102252,zdDT_lx6PgI,6.0,police sirens wailing while an emergency horn honks as a vehicle engine runs idle,train
102253,zdE1g_5UoBE,20.0,chirping birds near and far with distant traffic,train
90745,qilfvZu322g,30.0,a bird chirps repeatedly as other birds vocalize,train
90744,qikkkTySGHU,0.0,"a man talks nearby, and then water gurgles from a faucet",train
102256,zdRNPx0WeGA,30.0,muffled speech along with the hum of a moving vehicle,train
102257,zdTD3p9KvAw,30.0,a man speaking as a faucet pours water and water splashes followed by metal clanging while water softly boils and steam hisses,train
90741,qiU5Fer7n3g,3.0,a pig squeals repeatedly,train
90740,qiO_TAmXtfs,100.0,static and clicking continues then a duck begins to quack repeatedly,train
102258,zdXq7m5yKno,0.0,a group of men talking as another man speaks over an intercom while ocean waves crash and wind blows into a microphone,train
90749,qiwuEVQTaiY,110.0,rain falls heavy and thunder rolls through slowly,train
90748,qitmTgpN8L4,30.0,birds tweet while people talk,train
5257,15xfuJMt16Y,30.0,a woman delivering a speech,train
100746,yQGllQQHAos,30.0,water flushing from a toilet,train
